meeting_id,speaker,da_id,da_type,da_type_id,start_time,end_time,duration_ms,text
ES2005b,D,ES2005b.D.dialog-act.dharshi.28,comment-about-understanding,ami_da_12,558.47,558.8,330.0,F_ five
ES2005b,D,ES2005b.D.dialog-act.dharshi.144,comment-about-understanding,ami_da_12,1323.28,1324.21,930.0,Corporate colour .
ES2005b,D,ES2005b.D.dialog-act.dharshi.167,comment-about-understanding,ami_da_12,1538.55,1539.79,1240.0,"Often lost s was that ,"
ES2005b,D,ES2005b.D.dialog-act.dharshi.217,comment-about-understanding,ami_da_12,2042.26,2043.44,1180.0,And where is it sorry ?
ES2005c,A,ES2005c.A.dialog-act.dharshi.217,comment-about-understanding,ami_da_12,1945.51,1945.69,180.0,Hmm ?
ES2005c,A,ES2005c.A.dialog-act.dharshi.232,comment-about-understanding,ami_da_12,2011.6,2011.87,270.0,Huh ?
ES2005c,B,ES2005c.B.dialog-act.dharshi.117,comment-about-understanding,ami_da_12,1618.76,1620.27,1510.0,S s sorry ?
ES2005c,B,ES2005c.B.dialog-act.dharshi.119,comment-about-understanding,ami_da_12,1634.87,1635.45,580.0,okay ?
ES2005c,B,ES2005c.B.dialog-act.dharshi.171,comment-about-understanding,ami_da_12,2102.78,2103.61,830.0,"Project documents ,"
ES2005c,C,ES2005c.C.dialog-act.dharshi.357,elicit-comment-understanding,ami_da_13,2250.83,2254.12,3290.0,"unless anybody's got questions or confusions ,"
ES2005c,C,ES2005c.C.dialog-act.dharshi.359,comment-about-understanding,ami_da_12,2258.4,2258.75,350.0,Huh ?
ES2005c,D,ES2005c.D.dialog-act.dharshi.29,comment-about-understanding,ami_da_12,320.34,321.73,1390.0,Quite disposable .
ES2005d,B,ES2005d.B.dialog-act.dharshi.123,comment-about-understanding,ami_da_12,1188.51,1189.32,810.0,Two .
ES2005d,B,ES2005d.B.dialog-act.dharshi.171,comment-about-understanding,ami_da_12,1357.4,1357.73,330.0,Sorry ?
ES2005d,C,ES2005d.C.dialog-act.dharshi.113,comment-about-understanding,ami_da_12,531.9,532.11,210.0,What ?
ES2005d,C,ES2005d.C.dialog-act.dharshi.184,comment-about-understanding,ami_da_12,773.84,774.03,190.0,Huh ?
ES2005d,D,ES2005d.D.dialog-act.dharshi.113,elicit-comment-understanding,ami_da_13,778.87,779.38,510.0,sorry .
ES2006a,A,ES2006a.A.dialog-act.s9553330.6,comment-about-understanding,ami_da_12,212.63,212.97,340.0,Right .
ES2006a,A,ES2006a.A.dialog-act.s9553330.89,comment-about-understanding,ami_da_12,839.01,839.64,630.0,Ah okay .
ES2006a,A,ES2006a.A.dialog-act.s9553330.125,comment-about-understanding,ami_da_12,1257.6,1258.41,810.0,Alright .
ES2006a,C,ES2006a.C.dialog-act.s9553330.82,comment-about-understanding,ami_da_12,539.59,540.19,600.0,Ah
ES2006a,C,ES2006a.C.dialog-act.s9553330.197,elicit-comment-understanding,ami_da_13,1269.67,1270.08,410.0,Okay ?
ES2006a,D,ES2006a.D.dialog-act.s9553330.47,comment-about-understanding,ami_da_12,602.41,603.5,1090.0,"Oh , right , my roles ,"
ES2006a,D,ES2006a.D.dialog-act.s9553330.62,comment-about-understanding,ami_da_12,838.84,841.74,2900.0,"Ah , a gecko , okay ."
ES2006a,D,ES2006a.D.dialog-act.s9553330.64,comment-about-understanding,ami_da_12,844.68,846.53,1850.0,"yeah , they are"
ES2006a,D,ES2006a.D.dialog-act.s9553330.65,comment-about-understanding,ami_da_12,846.53,846.94,410.0,mm-hmm .
ES2006a,D,ES2006a.D.dialog-act.s9553330.81,comment-about-understanding,ami_da_12,1272.06,1273.61,1550.0,Okay .
ES2006b,A,ES2006b.A.dialog-act.s9553330.4,comment-about-understanding,ami_da_12,140.14,141.61,1470.0,"Uh okay , 'kay ."
ES2006b,A,ES2006b.A.dialog-act.s9553330.94,comment-about-understanding,ami_da_12,660.24,660.56,320.0,Okay .
ES2006b,A,ES2006b.A.dialog-act.s9553330.159,comment-about-understanding,ami_da_12,1606.78,1608.69,1910.0,"Oh , oh , okay ."
ES2006b,A,ES2006b.A.dialog-act.s9553330.188,comment-about-understanding,ami_da_12,1776.59,1776.95,360.0,Right .
ES2006b,A,ES2006b.A.dialog-act.s9553330.195,comment-about-understanding,ami_da_12,1804.43,1804.66,230.0,yeah .
ES2006b,A,ES2006b.A.dialog-act.s9553330.227,comment-about-understanding,ami_da_12,2085.35,2086.55,1200.0,"Ah , okay ."
ES2006b,A,ES2006b.A.dialog-act.s9553330.232,comment-about-understanding,ami_da_12,2126.43,2126.71,280.0,Right .
ES2006b,B,ES2006b.B.dialog-act.s9553330.6,comment-about-understanding,ami_da_12,1077.93,1079.5,1570.0,"Ah ,"
ES2006b,B,ES2006b.B.dialog-act.s9553330.7,comment-about-understanding,ami_da_12,1079.5,1082.12,2620.0,that's why it won't meet .
ES2006b,B,ES2006b.B.dialog-act.s9553330.33,comment-about-understanding,ami_da_12,1199.04,1200.25,1210.0,"Oh , right ."
ES2006b,B,ES2006b.B.dialog-act.s9553330.93,elicit-comment-understanding,ami_da_13,1401.54,1402.23,690.0,Um okay ?
ES2006b,B,ES2006b.B.dialog-act.s9553330.167,elicit-comment-understanding,ami_da_13,1775.78,1776.82,1040.0,Do you know what I mean ?
ES2006b,C,ES2006b.C.dialog-act.s9553330.9,comment-about-understanding,ami_da_12,41.78,42.72,940.0,No .
ES2006b,C,ES2006b.C.dialog-act.s9553330.91,comment-about-understanding,ami_da_12,707.87,708.23,360.0,Mm-hmm .
ES2006b,C,ES2006b.C.dialog-act.s9553330.133,comment-about-understanding,ami_da_12,1246.97,1247.39,420.0,Okay .
ES2006b,C,ES2006b.C.dialog-act.s9553330.277,elicit-comment-understanding,ami_da_13,2126.99,2128.35,1360.0,Yeah ?
ES2006b,D,ES2006b.D.dialog-act.s9553330.5,comment-about-understanding,ami_da_12,58.86,61.47,2610.0,"Oh project project documents , yeah , yeah , yeah , okay ."
ES2006b,D,ES2006b.D.dialog-act.s9553330.6,comment-about-understanding,ami_da_12,62.88,63.76,880.0,"Oh okay , yeah ."
ES2006b,D,ES2006b.D.dialog-act.s9553330.16,comment-about-understanding,ami_da_12,210.9,212.53,1630.0,"Okay , yeah , afterwards , yeah , okay ."
ES2006b,D,ES2006b.D.dialog-act.s9553330.30,comment-about-understanding,ami_da_12,620.26,622.066,1806.0,"Oh right , right , right , um"
ES2006b,D,ES2006b.D.dialog-act.s9553330.34,comment-about-understanding,ami_da_12,633.46,635.02,1560.0,No signal ?
ES2006b,D,ES2006b.D.dialog-act.s9553330.163,comment-about-understanding,ami_da_12,1991.99,1992.87,880.0,"Oh yeah , yeah ."
ES2006b,D,ES2006b.D.dialog-act.s9553330.165,comment-about-understanding,ami_da_12,2032.28,2033.46,1180.0,"The major ones , yeah ."
ES2006b,D,ES2006b.D.dialog-act.s9553330.172,comment-about-understanding,ami_da_12,2098.98,2100.64,1660.0,"Oh so so we'll just put them i there ,"
ES2006c,A,ES2006c.A.dialog-act.s9553330.77,elicit-comment-understanding,ami_da_13,388.06,390.01,1950.0,Yeah ?
ES2006c,A,ES2006c.A.dialog-act.s9553330.139,comment-about-understanding,ami_da_12,950.86,951.24,380.0,Mm-hmm .
ES2006c,A,ES2006c.A.dialog-act.s9553330.140,comment-about-understanding,ami_da_12,954.58,954.84,260.0,Right .
ES2006c,A,ES2006c.A.dialog-act.s9553330.274,comment-about-understanding,ami_da_12,1683.16,1683.8,640.0,Uh okay .
ES2006c,A,ES2006c.A.dialog-act.s9553330.323,comment-about-understanding,ami_da_12,1992.97,1993.88,910.0,I_C_s ?
ES2006c,B,ES2006c.B.dialog-act.s9553330.9,comment-about-understanding,ami_da_12,347.65,348.47,820.0,Did you say wool ?
ES2006c,B,ES2006c.B.dialog-act.s9553330.10,comment-about-understanding,ami_da_12,349.71,351.45,1740.0,Wood . Oh right .
ES2006c,C,ES2006c.C.dialog-act.s9553330.16,comment-about-understanding,ami_da_12,59.554,61.83,2276.0,"You haven't made a PowerPoint , okay ."
ES2006c,C,ES2006c.C.dialog-act.s9553330.29,comment-about-understanding,ami_da_12,240.94,241.31,370.0,Okay .
ES2006c,C,ES2006c.C.dialog-act.s9553330.34,comment-about-understanding,ami_da_12,271.75,272.45,700.0,Uh yeah .
ES2006c,C,ES2006c.C.dialog-act.s9553330.48,comment-about-understanding,ami_da_12,387.93,388.37,440.0,Mm-hmm .
ES2006c,C,ES2006c.C.dialog-act.s9553330.103,comment-about-understanding,ami_da_12,1092.01,1092.49,480.0,Okay .
ES2006c,C,ES2006c.C.dialog-act.s9553330.191,comment-about-understanding,ami_da_12,1736.64,1739.77,3130.0,"Th that would be on one side , uh-huh ."
ES2006c,D,ES2006c.D.dialog-act.s9553330.5,comment-about-understanding,ami_da_12,271.08,271.63,550.0,Okay .
ES2006c,D,ES2006c.D.dialog-act.s9553330.150,comment-about-understanding,ami_da_12,1692.81,1699.05,6240.0,"Yeah but n I I'm not completely um completely clear uh I yeah , about the spinning wheel ."
ES2006c,D,ES2006c.D.dialog-act.s9553330.183,comment-about-understanding,ami_da_12,2088.56,2089.37,810.0,"Yeah , okay ."
ES2006d,A,ES2006d.A.dialog-act.s9553330.149,comment-about-understanding,ami_da_12,1275.47,1276.1,630.0,Uh okay .
ES2006d,B,ES2006d.B.dialog-act.s9553330.52,elicit-comment-understanding,ami_da_13,478.36,478.93,570.0,Okay ?
ES2006d,B,ES2006d.B.dialog-act.s9553330.149,comment-about-understanding,ami_da_12,901.13,902.86,1730.0,"Oh okay , cool ."
ES2006d,B,ES2006d.B.dialog-act.s9553330.243,comment-about-understanding,ami_da_12,1497.97,1498.47,500.0,Really ?
ES2006d,C,ES2006d.C.dialog-act.s9553330.85,comment-about-understanding,ami_da_12,575.51,576.4,890.0,"Ah , okay ."
ES2006d,C,ES2006d.C.dialog-act.s9553330.92,comment-about-understanding,ami_da_12,603.38,604.16,780.0,Alright .
ES2006d,C,ES2006d.C.dialog-act.s9553330.343,comment-about-understanding,ami_da_12,1772.44,1774.49,2050.0,Not quite sure what about .
ES2006d,D,ES2006d.D.dialog-act.s9553330.14,comment-about-understanding,ami_da_12,176.98,177.82,840.0,Uh yeah .
ES2006d,D,ES2006d.D.dialog-act.s9553330.41,elicit-comment-understanding,ami_da_13,277.38,278.23,850.0,See ?
ES2006d,D,ES2006d.D.dialog-act.s9553330.136,comment-about-understanding,ami_da_12,996.29,997.73,1440.0,"Oh , three sixes , okay , yeah ."
ES2007a,A,ES2007a.A.dialog-act.dharshi.1,comment-about-understanding,ami_da_12,7.59,8.19,600.0,Mm-hmm ?
ES2007a,A,ES2007a.A.dialog-act.dharshi.84,comment-about-understanding,ami_da_12,597.1,597.9,800.0,ah right
ES2007a,B,ES2007a.B.dialog-act.dharshi.48,comment-about-understanding,ami_da_12,765.35,766.912,1562.0,Twelve fifty .
ES2007a,C,ES2007a.C.dialog-act.dharshi.62,comment-about-understanding,ami_da_12,869.11,869.35,240.0,Oh .
ES2007a,D,ES2007a.D.dialog-act.dharshi.25,comment-about-understanding,ami_da_12,342.09,342.73,640.0,A what ?
ES2007b,A,ES2007b.A.dialog-act.dharshi.11,comment-about-understanding,ami_da_12,94.19,94.97,780.0,Gabriel .
ES2007b,A,ES2007b.A.dialog-act.dharshi.16,comment-about-understanding,ami_da_12,104.95,114.496,9546.0,s r R_E_I_S_S_
ES2007b,A,ES2007b.A.dialog-act.dharshi.70,elicit-comment-understanding,ami_da_13,465.83,471.66,5830.0,Um I dunno if you guys have got any questions for Catherine on any of this ?
ES2007b,A,ES2007b.A.dialog-act.dharshi.175,elicit-comment-understanding,ami_da_13,1460.88,1464.57,3690.0,anyone have any questions ?
ES2007b,D,ES2007b.D.dialog-act.dharshi.53,comment-about-understanding,ami_da_12,1034.91,1037.42,2510.0,"Well , function F_ eight ."
ES2007b,D,ES2007b.D.dialog-act.dharshi.113,comment-about-understanding,ami_da_12,1301.53,1301.78,250.0,Huh ?
ES2007c,A,ES2007c.A.dialog-act.dharshi.60,comment-about-understanding,ami_da_12,662.56,665.25,2690.0,"Okay , uh what I'm not understanding here"
ES2007c,A,ES2007c.A.dialog-act.dharshi.76,comment-about-understanding,ami_da_12,747.69,748.27,580.0,What about what ?
ES2007c,A,ES2007c.A.dialog-act.dharshi.271,elicit-comment-understanding,ami_da_13,2181.71,2184.69,2980.0,"Anyone have any uh any questions ,"
ES2007c,B,ES2007c.B.dialog-act.dharshi.33,elicit-comment-understanding,ami_da_13,382.68,384.16,1480.0,"if you know what I mean , so"
ES2007c,B,ES2007c.B.dialog-act.dharshi.61,elicit-comment-understanding,ami_da_13,535.7,536.52,820.0,If that makes sense .
ES2007c,D,ES2007c.D.dialog-act.dharshi.41,comment-about-understanding,ami_da_12,805.2,806.42,1220.0,"Oh , it just gives an answer ."
ES2007d,A,ES2007d.A.dialog-act.dharshi.15,comment-about-understanding,ami_da_12,115.696,117.05,1354.0,what button ?
ES2007d,A,ES2007d.A.dialog-act.dharshi.16,comment-about-understanding,ami_da_12,117.05,118.71,1660.0,Um . Oh mute .
ES2007d,C,ES2007d.C.dialog-act.dharshi.52,comment-about-understanding,ami_da_12,314.28,315.38,1100.0,"The costs , was that what you said ?"
ES2007d,C,ES2007d.C.dialog-act.dharshi.102,comment-about-understanding,ami_da_12,729.42,730.48,1060.0,You think it could lost
ES2007d,D,ES2007d.D.dialog-act.dharshi.72,elicit-comment-understanding,ami_da_13,582.73,584.45,1720.0,Do you all get what we're doing ?
ES2007d,D,ES2007d.D.dialog-act.dharshi.79,comment-about-understanding,ami_da_12,602.7,604.4,1700.0,A one a one .
ES2008a,A,ES2008a.A.dialog-act.vkaraisk.33,comment-about-understanding,ami_da_12,109.8,111.08,1280.0,"Um Alima ,"
ES2008a,A,ES2008a.A.dialog-act.vkaraisk.34,comment-about-understanding,ami_da_12,111.68,112.73,1050.0,", Alima ."
ES2008a,A,ES2008a.A.dialog-act.vkaraisk.117,comment-about-understanding,ami_da_12,884.56,886.71,2150.0,mm okay .
ES2008a,A,ES2008a.A.dialog-act.vkaraisk.134,elicit-comment-understanding,ami_da_13,958.66,959.4,740.0,Any questions ?
ES2008a,A,ES2008a.A.dialog-act.vkaraisk.152,comment-about-understanding,ami_da_12,1018.03,1018.77,740.0,Okay .
ES2008b,A,ES2008b.A.dialog-act.vkaraisk.39,comment-about-understanding,ami_da_12,222.41,223.43,1020.0,Mm 'kay .
ES2008b,A,ES2008b.A.dialog-act.vkaraisk.57,comment-about-understanding,ami_da_12,528.2,528.62,420.0,"Mm 'kay ,"
ES2008b,A,ES2008b.A.dialog-act.vkaraisk.124,comment-about-understanding,ami_da_12,1342.47,1342.89,420.0,How ?
ES2008b,A,ES2008b.A.dialog-act.vkaraisk.125,comment-about-understanding,ami_da_12,1345.02,1345.29,270.0,Okay .
ES2008b,A,ES2008b.A.dialog-act.vkaraisk.157,comment-about-understanding,ami_da_12,1472.5,1473.49,990.0,Mm-hmm .
ES2008b,A,ES2008b.A.dialog-act.vkaraisk.172,comment-about-understanding,ami_da_12,1610.08,1610.98,900.0,Upgrade ?
ES2008b,A,ES2008b.A.dialog-act.vkaraisk.177,comment-about-understanding,ami_da_12,1616.56,1617.36,800.0,"Simplification ,"
ES2008b,A,ES2008b.A.dialog-act.vkaraisk.193,comment-about-understanding,ami_da_12,1711.72,1712.84,1120.0,Simplicity and fashion .
ES2008b,A,ES2008b.A.dialog-act.vkaraisk.217,comment-about-understanding,ami_da_12,1828.95,1830.23,1280.0,"Under sixty five , okay ,"
ES2008b,A,ES2008b.A.dialog-act.vkaraisk.225,comment-about-understanding,ami_da_12,1868.19,1868.52,330.0,Okay .
ES2008b,A,ES2008b.A.dialog-act.vkaraisk.281,comment-about-understanding,ami_da_12,2096.01,2096.32,310.0,'kay .
ES2008b,A,ES2008b.A.dialog-act.vkaraisk.283,comment-about-understanding,ami_da_12,2102.84,2104.59,1750.0,I don't know what summarisation .
ES2008b,A,ES2008b.A.dialog-act.vkaraisk.306,comment-about-understanding,ami_da_12,2201.93,2203.06,1130.0,Okay .
ES2008b,B,ES2008b.B.dialog-act.vkaraisk.1,comment-about-understanding,ami_da_12,91.75,92.08,330.0,Right .
ES2008b,B,ES2008b.B.dialog-act.vkaraisk.14,comment-about-understanding,ami_da_12,528.25,529.54,1290.0,"Okay ,"
ES2008b,B,ES2008b.B.dialog-act.vkaraisk.31,comment-about-understanding,ami_da_12,915.04,915.27,230.0,Ah .
ES2008b,B,ES2008b.B.dialog-act.vkaraisk.84,comment-about-understanding,ami_da_12,1095.17,1095.73,560.0,Previous .
ES2008b,B,ES2008b.B.dialog-act.vkaraisk.91,comment-about-understanding,ami_da_12,1111.27,1112.73,1460.0,"yeah , yeah ."
ES2008b,B,ES2008b.B.dialog-act.vkaraisk.104,elicit-comment-understanding,ami_da_13,1138.25,1142.49,4240.0,hopefully that makes sense for everyone in my kind of garbled way .
ES2008b,B,ES2008b.B.dialog-act.vkaraisk.117,comment-about-understanding,ami_da_12,1217.6,1217.9,300.0,Yeah .
ES2008b,B,ES2008b.B.dialog-act.vkaraisk.223,comment-about-understanding,ami_da_12,2157.05,2157.42,370.0,Okay
ES2008b,B,ES2008b.B.dialog-act.vkaraisk.230,comment-about-understanding,ami_da_12,2184.9,2185.2,300.0,Okay .
ES2008b,B,ES2008b.B.dialog-act.vkaraisk.239,comment-about-understanding,ami_da_12,2227.94,2228.24,300.0,Okay .
ES2008b,C,ES2008b.C.dialog-act.vkaraisk.100,comment-about-understanding,ami_da_12,1224.2,1224.69,490.0,What's up ?
ES2008b,C,ES2008b.C.dialog-act.vkaraisk.102,comment-about-understanding,ami_da_12,1228.13,1229.49,1360.0,Uh .
ES2008b,C,ES2008b.C.dialog-act.vkaraisk.108,comment-about-understanding,ami_da_12,1296.84,1297.0,160.0,"Oh ,"
ES2008b,C,ES2008b.C.dialog-act.vkaraisk.124,comment-about-understanding,ami_da_12,1371.09,1371.43,340.0,Right .
ES2008b,C,ES2008b.C.dialog-act.vkaraisk.133,comment-about-understanding,ami_da_12,1495.22,1495.46,240.0,Right .
ES2008b,C,ES2008b.C.dialog-act.vkaraisk.134,comment-about-understanding,ami_da_12,1497.62,1498.23,610.0,"Right , okay ."
ES2008b,C,ES2008b.C.dialog-act.vkaraisk.148,comment-about-understanding,ami_da_12,1651.53,1652.12,590.0,yeah .
ES2008b,D,ES2008b.D.dialog-act.vkaraisk.6,comment-about-understanding,ami_da_12,170.18,170.51,330.0,Mm-hmm .
ES2008b,D,ES2008b.D.dialog-act.vkaraisk.12,comment-about-understanding,ami_da_12,212.86,213.41,550.0,"Ah , wait ,"
ES2008b,D,ES2008b.D.dialog-act.vkaraisk.50,comment-about-understanding,ami_da_12,374.46,375.47,1010.0,because I don't know .
ES2008b,D,ES2008b.D.dialog-act.vkaraisk.51,comment-about-understanding,ami_da_12,376.98,377.2,220.0,What ?
ES2008b,D,ES2008b.D.dialog-act.vkaraisk.52,comment-about-understanding,ami_da_12,378.55,380.43,1880.0,Ah . There we go .
ES2008b,D,ES2008b.D.dialog-act.vkaraisk.92,comment-about-understanding,ami_da_12,897.36,898.37,1010.0,Okay .
ES2008b,D,ES2008b.D.dialog-act.vkaraisk.103,comment-about-understanding,ami_da_12,1294.05,1294.86,810.0,"Oh . Oh ,"
ES2008b,D,ES2008b.D.dialog-act.vkaraisk.107,comment-about-understanding,ami_da_12,1342.55,1343.01,460.0,Oh .
ES2008b,D,ES2008b.D.dialog-act.vkaraisk.139,elicit-comment-understanding,ami_da_13,1649.21,1650.15,940.0,Do you know what I'm saying ?
ES2008b,D,ES2008b.D.dialog-act.vkaraisk.158,comment-about-understanding,ami_da_12,1744.52,1744.85,330.0,Okay .
ES2008b,D,ES2008b.D.dialog-act.vkaraisk.160,comment-about-understanding,ami_da_12,1756.15,1756.38,230.0,Okay .
ES2008b,D,ES2008b.D.dialog-act.vkaraisk.209,comment-about-understanding,ami_da_12,2170.43,2171.07,640.0,Okay .
ES2008b,D,ES2008b.D.dialog-act.vkaraisk.221,comment-about-understanding,ami_da_12,2228.26,2228.51,250.0,Okay .
ES2008c,A,ES2008c.A.dialog-act.vkaraisk.2,comment-about-understanding,ami_da_12,48.57,48.99,420.0,Okay .
ES2008c,A,ES2008c.A.dialog-act.vkaraisk.40,comment-about-understanding,ami_da_12,453.6,455.06,1460.0,Mm-hmm .
ES2008c,A,ES2008c.A.dialog-act.vkaraisk.44,comment-about-understanding,ami_da_12,469.91,470.87,960.0,"no idea , okay ."
ES2008c,A,ES2008c.A.dialog-act.vkaraisk.46,comment-about-understanding,ami_da_12,482.9,484.72,1820.0,Mm-hmm .
ES2008c,A,ES2008c.A.dialog-act.vkaraisk.48,comment-about-understanding,ami_da_12,488.97,489.28,310.0,Okay .
ES2008c,A,ES2008c.A.dialog-act.vkaraisk.52,comment-about-understanding,ami_da_12,513.72,514.81,1090.0,"oh , uh in your book ,"
ES2008c,A,ES2008c.A.dialog-act.vkaraisk.75,comment-about-understanding,ami_da_12,960.74,960.98,240.0,Okay .
ES2008c,A,ES2008c.A.dialog-act.vkaraisk.76,comment-about-understanding,ami_da_12,966.05,966.94,890.0,Okay .
ES2008c,A,ES2008c.A.dialog-act.vkaraisk.79,comment-about-understanding,ami_da_12,979.8,980.56,760.0,Mm .
ES2008c,A,ES2008c.A.dialog-act.vkaraisk.106,comment-about-understanding,ami_da_12,1329.12,1329.49,370.0,Mm-hmm .
ES2008c,A,ES2008c.A.dialog-act.vkaraisk.112,comment-about-understanding,ami_da_12,1361.35,1362.75,1400.0,"Or carrot shaped ,"
ES2008c,A,ES2008c.A.dialog-act.vkaraisk.157,comment-about-understanding,ami_da_12,1675.01,1675.65,640.0,Okay .
ES2008c,A,ES2008c.A.dialog-act.vkaraisk.185,comment-about-understanding,ami_da_12,1858.65,1859.22,570.0,Okay .
ES2008c,A,ES2008c.A.dialog-act.vkaraisk.187,comment-about-understanding,ami_da_12,1862.84,1863.17,330.0,Okay .
ES2008c,A,ES2008c.A.dialog-act.vkaraisk.189,comment-about-understanding,ami_da_12,1871.89,1873.46,1570.0,Okay .
ES2008c,A,ES2008c.A.dialog-act.vkaraisk.227,comment-about-understanding,ami_da_12,2018.81,2019.05,240.0,"Okay ,"
ES2008c,A,ES2008c.A.dialog-act.vkaraisk.235,comment-about-understanding,ami_da_12,2048.88,2049.0,120.0,oh
ES2008c,B,ES2008c.B.dialog-act.vkaraisk.99,comment-about-understanding,ami_da_12,469.02,469.18,160.0,"Yeah ,"
ES2008c,B,ES2008c.B.dialog-act.vkaraisk.107,elicit-comment-understanding,ami_da_13,489.5,489.82,320.0,Alright ?
ES2008c,B,ES2008c.B.dialog-act.vkaraisk.109,comment-about-understanding,ami_da_12,494.81,495.13,320.0,No ?
ES2008c,B,ES2008c.B.dialog-act.vkaraisk.110,comment-about-understanding,ami_da_12,495.13,495.46,330.0,Okay .
ES2008c,B,ES2008c.B.dialog-act.vkaraisk.124,comment-about-understanding,ami_da_12,863.64,864.02,380.0,Okay .
ES2008c,B,ES2008c.B.dialog-act.vkaraisk.128,comment-about-understanding,ami_da_12,914.83,915.31,480.0,Okay .
ES2008c,B,ES2008c.B.dialog-act.vkaraisk.136,comment-about-understanding,ami_da_12,979.21,979.29,80.0,"Oh ,"
ES2008c,B,ES2008c.B.dialog-act.vkaraisk.164,comment-about-understanding,ami_da_12,1330.39,1330.67,280.0,Mm-hmm .
ES2008c,B,ES2008c.B.dialog-act.vkaraisk.184,comment-about-understanding,ami_da_12,1410.45,1410.83,380.0,Yeah .
